,uni_par_id,uni_id,strain,movie_name,replicate,id_colony,id_par,frames,length,area,generation,age,fluo1,fluo1_avg,lifetime,elongation_rate,elongation_rate_linreg
1,Psy-eGFP-5-23,Psy-eGFP-5-24,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,3,23,30,59.48078155517578,561.0,4.0,1,1846.7653721682848,1842.78619367758,1.5,0.11059715858661667,0.2543963018168728
2,Psy-eGFP-5-23,Psy-eGFP-5-24,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,3,23,31,62.971900939941406,609.5,4.0,2,1850.3507462686568,1842.78619367758,1.5,0.11059715858661667,0.2543963018168728
3,Psy-eGFP-5-23,Psy-eGFP-5-24,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,3,23,32,67.47489166259766,629.5,4.0,3,1886.0489913544668,1842.78619367758,1.5,0.11059715858661667,0.2543963018168728
4,Psy-eGFP-5-23,Psy-eGFP-5-24,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,3,23,33,71.83699035644531,699.0,4.0,4,1843.648051948052,1842.78619367758,1.5,0.11059715858661667,0.2543963018168728
5,Psy-eGFP-5-23,Psy-eGFP-5-24,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,3,23,34,76.49315643310547,720.5,4.0,5,1820.771643663739,1842.78619367758,1.5,0.11059715858661667,0.2543963018168728
6,Psy-eGFP-5-23,Psy-eGFP-5-24,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,3,23,35,81.26547241210938,763.5,4.0,6,1874.7695035460997,1842.78619367758,1.5,0.11059715858661667,0.2543963018168728
0,Psy-eGFP-5-24,Psy-eGFP-5-25,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,3,24,36,41.63407897949219,359.0,5.0,0,1921.84289276808,1968.045435536404,1.0,0.0994144787043631,0.2158209236455397
1,Psy-eGFP-5-24,Psy-eGFP-5-25,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,3,24,37,44.10178756713867,384.5,5.0,1,1938.179906542056,1968.045435536404,1.0,0.0994144787043631,0.2158209236455397
2,Psy-eGFP-5-24,Psy-eGFP-5-25,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,3,24,38,46.76458358764648,399.0,5.0,2,2000.0585585585584,1968.045435536404,1.0,0.0994144787043631,0.2158209236455397
3,Psy-eGFP-5-24,Psy-eGFP-5-25,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,3,24,39,47.85770034790039,425.0,5.0,3,2037.276008492569,1968.045435536404,1.0,0.0994144787043631,0.2158209236455397
4,Psy-eGFP-5-24,Psy-eGFP-5-25,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,3,24,40,52.34358215332031,479.0,5.0,4,1942.8698113207547,1968.045435536404,1.0,0.0994144787043631,0.2158209236455397
0,Psy-eGFP-5-27,Psy-eGFP-5-28,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,27,15,72.15090942382812,833.0,2.0,0,1535.5654565456546,1542.7334972554413,1.5,0.13399322724733365,0.3018797903486789
1,Psy-eGFP-5-27,Psy-eGFP-5-28,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,27,16,80.07427978515625,953.0,2.0,1,1451.333655705996,1542.7334972554413,1.5,0.13399322724733365,0.3018797903486789
2,Psy-eGFP-5-27,Psy-eGFP-5-28,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,27,17,85.97321319580078,1048.0,2.0,2,1379.5826702033598,1542.7334972554413,1.5,0.13399322724733365,0.3018797903486789
3,Psy-eGFP-5-27,Psy-eGFP-5-28,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,27,18,93.21351623535156,1069.0,2.0,3,1518.5212489158716,1542.7334972554413,1.5,0.13399322724733365,0.3018797903486789
4,Psy-eGFP-5-27,Psy-eGFP-5-28,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,27,19,100.38427734375,1138.5,2.0,4,1618.036674816626,1542.7334972554413,1.5,0.13399322724733365,0.3018797903486789
5,Psy-eGFP-5-27,Psy-eGFP-5-28,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,27,20,106.4690933227539,1111.0,2.0,5,1613.3608587943847,1542.7334972554413,1.5,0.13399322724733365,0.3018797903486789
6,Psy-eGFP-5-27,Psy-eGFP-5-28,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,27,21,114.61241149902344,1149.0,2.0,6,1682.7339158061957,1542.7334972554413,1.5,0.13399322724733365,0.3018797903486789
0,Psy-eGFP-5-28,Psy-eGFP-5-29,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,28,22,61.77120590209961,593.0,3.0,0,1644.1671779141104,1663.7999879023957,2.0,0.12552714327929076,0.28496997953194964
1,Psy-eGFP-5-28,Psy-eGFP-5-29,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,28,23,67.37798309326172,661.5,3.0,1,1559.117403314917,1663.7999879023957,2.0,0.12552714327929076,0.28496997953194964
2,Psy-eGFP-5-28,Psy-eGFP-5-29,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,28,24,71.5587158203125,674.0,3.0,2,1539.5587044534414,1663.7999879023957,2.0,0.12552714327929076,0.28496997953194964
3,Psy-eGFP-5-28,Psy-eGFP-5-29,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,28,25,78.73143005371094,743.5,3.0,3,1565.5463414634146,1663.7999879023957,2.0,0.12552714327929076,0.28496997953194964
4,Psy-eGFP-5-28,Psy-eGFP-5-29,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,28,26,84.42626953125,803.0,3.0,4,1616.1148648648648,1663.7999879023957,2.0,0.12552714327929076,0.28496997953194964
5,Psy-eGFP-5-28,Psy-eGFP-5-29,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,28,27,89.54762268066406,849.5,3.0,5,1737.1372340425532,1663.7999879023957,2.0,0.12552714327929076,0.28496997953194964
6,Psy-eGFP-5-28,Psy-eGFP-5-29,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,28,28,95.5613250732422,904.0,3.0,6,1788.5324675324675,1663.7999879023957,2.0,0.12552714327929076,0.28496997953194964
7,Psy-eGFP-5-28,Psy-eGFP-5-29,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,28,29,102.3768310546875,978.0,3.0,7,1783.013863216266,1663.7999879023957,2.0,0.12552714327929076,0.28496997953194964
8,Psy-eGFP-5-28,Psy-eGFP-5-29,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,28,30,110.11344909667967,1071.0,3.0,8,1741.0118343195263,1663.7999879023957,2.0,0.12552714327929076,0.28496997953194964
0,Psy-eGFP-5-29,Psy-eGFP-5-30,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,29,31,60.14957046508789,561.5,4.0,0,1681.784,1688.3171095765563,2.25,0.09981169269296132,0.22837746495357872
1,Psy-eGFP-5-29,Psy-eGFP-5-30,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,29,32,63.03561782836914,615.5,4.0,1,1693.7888563049853,1688.3171095765563,2.25,0.09981169269296132,0.22837746495357872
2,Psy-eGFP-5-29,Psy-eGFP-5-30,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,29,33,67.90150451660156,650.5,4.0,2,1580.3564493758668,1688.3171095765563,2.25,0.09981169269296132,0.22837746495357872
3,Psy-eGFP-5-29,Psy-eGFP-5-30,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,29,34,74.0318603515625,714.0,4.0,3,1526.7084917617235,1688.3171095765563,2.25,0.09981169269296132,0.22837746495357872
4,Psy-eGFP-5-29,Psy-eGFP-5-30,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,29,35,77.15956115722656,736.5,4.0,4,1543.212530712531,1688.3171095765563,2.25,0.09981169269296132,0.22837746495357872
5,Psy-eGFP-5-29,Psy-eGFP-5-30,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,29,36,81.60875701904297,792.0,4.0,5,1547.8342857142857,1688.3171095765563,2.25,0.09981169269296132,0.22837746495357872
6,Psy-eGFP-5-29,Psy-eGFP-5-30,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,29,37,87.34059143066406,826.0,4.0,6,1589.3475409836065,1688.3171095765563,2.25,0.09981169269296132,0.22837746495357872
7,Psy-eGFP-5-29,Psy-eGFP-5-30,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,29,38,90.23650360107422,834.5,4.0,7,1731.6771058315337,1688.3171095765563,2.25,0.09981169269296132,0.22837746495357872
8,Psy-eGFP-5-29,Psy-eGFP-5-30,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,29,39,93.94029235839844,905.5,4.0,8,1932.785,1688.3171095765563,2.25,0.09981169269296132,0.22837746495357872
9,Psy-eGFP-5-29,Psy-eGFP-5-30,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,29,40,100.88087463378906,950.0,4.0,9,2055.67683508103,1688.3171095765563,2.25,0.09981169269296132,0.22837746495357872
0,Psy-eGFP-5-30,Psy-eGFP-5-31,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,30,41,53.84291076660156,487.5,5.0,0,2036.3970588235293,1842.9760482036845,2.0,0.09187417518250739,0.21375651059644443
1,Psy-eGFP-5-30,Psy-eGFP-5-31,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,30,42,56.29008865356445,517.5,5.0,1,1947.7604166666667,1842.9760482036845,2.0,0.09187417518250739,0.21375651059644443
2,Psy-eGFP-5-30,Psy-eGFP-5-31,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,30,43,60.43610000610352,542.5,5.0,2,2021.2578512396692,1842.9760482036845,2.0,0.09187417518250739,0.21375651059644443
3,Psy-eGFP-5-30,Psy-eGFP-5-31,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,30,44,63.55333709716797,565.0,5.0,3,1937.9284578696345,1842.9760482036845,2.0,0.09187417518250739,0.21375651059644443
4,Psy-eGFP-5-30,Psy-eGFP-5-31,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,30,45,68.13351440429688,569.0,5.0,4,1841.496855345912,1842.9760482036845,2.0,0.09187417518250739,0.21375651059644443
5,Psy-eGFP-5-30,Psy-eGFP-5-31,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,30,46,72.16238403320312,602.0,5.0,5,1731.8328358208955,1842.9760482036845,2.0,0.09187417518250739,0.21375651059644443
6,Psy-eGFP-5-30,Psy-eGFP-5-31,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,30,47,74.61905670166016,630.0,5.0,6,1758.6618911174785,1842.9760482036845,2.0,0.09187417518250739,0.21375651059644443
7,Psy-eGFP-5-30,Psy-eGFP-5-31,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,30,48,77.65583801269531,653.0,5.0,7,1669.9099722991689,1842.9760482036845,2.0,0.09187417518250739,0.21375651059644443
8,Psy-eGFP-5-30,Psy-eGFP-5-31,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,4,30,49,82.20095825195312,652.0,5.0,8,1641.5390946502057,1842.9760482036845,2.0,0.09187417518250739,0.21375651059644443
0,Psy-eGFP-5-33,Psy-eGFP-5-34,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,33,16,76.0,744.5,2.0,0,1641.9331713244228,1787.5200600347177,1.5,0.1469529821877563,0.3419217542515917
1,Psy-eGFP-5-33,Psy-eGFP-5-34,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,33,17,83.17814636230469,795.0,2.0,1,1572.455782312925,1787.5200600347177,1.5,0.1469529821877563,0.3419217542515917
2,Psy-eGFP-5-33,Psy-eGFP-5-34,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,33,18,93.02066802978516,876.5,2.0,2,1759.1130524152106,1787.5200600347177,1.5,0.1469529821877563,0.3419217542515917
3,Psy-eGFP-5-33,Psy-eGFP-5-34,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,33,19,100.08917999267578,934.5,2.0,3,1828.4431599229288,1787.5200600347177,1.5,0.1469529821877563,0.3419217542515917
4,Psy-eGFP-5-33,Psy-eGFP-5-34,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,33,20,110.02666473388672,1056.5,2.0,4,1852.9957228400344,1787.5200600347177,1.5,0.1469529821877563,0.3419217542515917
5,Psy-eGFP-5-33,Psy-eGFP-5-34,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,33,21,118.20540618896484,1120.0,2.0,5,1925.4923448831587,1787.5200600347177,1.5,0.1469529821877563,0.3419217542515917
6,Psy-eGFP-5-33,Psy-eGFP-5-34,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,33,22,126.2533950805664,1177.5,2.0,6,1932.2071865443424,1787.5200600347177,1.5,0.1469529821877563,0.3419217542515917
0,Psy-eGFP-5-34,Psy-eGFP-5-35,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,34,23,69.09782409667969,610.5,3.0,0,1884.0600292825768,1860.3507224139382,1.0,0.13059691171112348,0.312796431235444
1,Psy-eGFP-5-34,Psy-eGFP-5-35,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,34,24,72.02354431152344,689.5,3.0,1,1802.7545691906005,1860.3507224139382,1.0,0.13059691171112348,0.312796431235444
2,Psy-eGFP-5-34,Psy-eGFP-5-35,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,34,25,80.09970092773438,787.0,3.0,2,1741.8450057405282,1860.3507224139382,1.0,0.13059691171112348,0.312796431235444
3,Psy-eGFP-5-34,Psy-eGFP-5-35,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,34,26,86.27700805664062,819.0,3.0,3,1886.3916391639164,1860.3507224139382,1.0,0.13059691171112348,0.312796431235444
4,Psy-eGFP-5-34,Psy-eGFP-5-35,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,34,27,93.3386001586914,874.0,3.0,4,1986.70236869207,1860.3507224139382,1.0,0.13059691171112348,0.312796431235444
0,Psy-eGFP-5-35,Psy-eGFP-5-36,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,35,28,49.33772659301758,415.5,4.0,0,2058.81236673774,2140.4378992883303,2.0,0.10765294244469692,0.24442833273109965
1,Psy-eGFP-5-35,Psy-eGFP-5-36,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,35,29,54.340065002441406,455.0,4.0,1,2110.181640625,2140.4378992883303,2.0,0.10765294244469692,0.24442833273109965
2,Psy-eGFP-5-35,Psy-eGFP-5-36,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,35,30,55.238059997558594,482.0,4.0,2,2142.0573012939003,2140.4378992883303,2.0,0.10765294244469692,0.24442833273109965
3,Psy-eGFP-5-35,Psy-eGFP-5-36,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,35,31,59.292964935302734,534.5,4.0,3,2108.8056951423787,2140.4378992883303,2.0,0.10765294244469692,0.24442833273109965
4,Psy-eGFP-5-35,Psy-eGFP-5-36,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,35,32,63.80537414550781,587.5,4.0,4,2184.789312977099,2140.4378992883303,2.0,0.10765294244469692,0.24442833273109965
5,Psy-eGFP-5-35,Psy-eGFP-5-36,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,35,33,67.53174591064453,601.0,4.0,5,2191.25705794948,2140.4378992883303,2.0,0.10765294244469692,0.24442833273109965
6,Psy-eGFP-5-35,Psy-eGFP-5-36,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,35,34,71.1242904663086,648.0,4.0,6,2136.3895027624308,2140.4378992883303,2.0,0.10765294244469692,0.24442833273109965
7,Psy-eGFP-5-35,Psy-eGFP-5-36,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,35,35,77.05374145507812,696.0,4.0,7,2123.389961389961,2140.4378992883303,2.0,0.10765294244469692,0.24442833273109965
8,Psy-eGFP-5-35,Psy-eGFP-5-36,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,35,36,81.0,763.0,4.0,8,2208.258254716982,2140.4378992883303,2.0,0.10765294244469692,0.24442833273109965
0,Psy-eGFP-5-36,Psy-eGFP-5-37,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,36,37,40.4421501159668,377.0,5.0,0,2105.29216152019,2059.3054215632505,2.25,0.10892949623811948,0.244504492157309
1,Psy-eGFP-5-36,Psy-eGFP-5-37,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,36,38,43.18461227416992,391.0,5.0,1,2111.1548974943053,2059.3054215632505,2.25,0.10892949623811948,0.244504492157309
2,Psy-eGFP-5-36,Psy-eGFP-5-37,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,36,39,48.02267837524414,447.5,5.0,2,2124.032,2059.3054215632505,2.25,0.10892949623811948,0.244504492157309
3,Psy-eGFP-5-36,Psy-eGFP-5-37,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,36,40,51.785682678222656,483.0,5.0,3,2065.0408921933085,2059.3054215632505,2.25,0.10892949623811948,0.244504492157309
4,Psy-eGFP-5-36,Psy-eGFP-5-37,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,36,41,54.57976913452149,514.5,5.0,4,2057.879581151833,2059.3054215632505,2.25,0.10892949623811948,0.244504492157309
5,Psy-eGFP-5-36,Psy-eGFP-5-37,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,36,42,57.295406341552734,525.0,5.0,5,2007.924914675768,2059.3054215632505,2.25,0.10892949623811948,0.244504492157309
6,Psy-eGFP-5-36,Psy-eGFP-5-37,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,36,43,61.50057220458984,550.5,5.0,6,2100.7061688311687,2059.3054215632505,2.25,0.10892949623811948,0.244504492157309
7,Psy-eGFP-5-36,Psy-eGFP-5-37,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,36,44,63.051902770996094,557.0,5.0,7,2073.036858974359,2059.3054215632505,2.25,0.10892949623811948,0.244504492157309
8,Psy-eGFP-5-36,Psy-eGFP-5-37,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,36,45,67.0620346069336,605.5,5.0,8,1992.7943786982248,2059.3054215632505,2.25,0.10892949623811948,0.244504492157309
9,Psy-eGFP-5-36,Psy-eGFP-5-37,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,5,36,46,71.10916900634766,632.0,5.0,9,1955.192362093352,2059.3054215632505,2.25,0.10892949623811948,0.244504492157309
0,Psy-eGFP-5-39,Psy-eGFP-5-40,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,2,39,21,53.81871795654297,564.5,3.0,0,1679.3642276422763,1674.1972910470379,2.75,0.12019072657460762,0.26744990854947537
1,Psy-eGFP-5-39,Psy-eGFP-5-40,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,2,39,22,57.923248291015625,616.0,3.0,1,1704.8266068759342,1674.1972910470379,2.75,0.12019072657460762,0.26744990854947537
2,Psy-eGFP-5-39,Psy-eGFP-5-40,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,2,39,23,62.20000457763672,690.0,3.0,2,1590.0508021390374,1674.1972910470379,2.75,0.12019072657460762,0.26744990854947537
3,Psy-eGFP-5-39,Psy-eGFP-5-40,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,2,39,24,66.36598205566406,726.0,3.0,3,1582.9860050890586,1674.1972910470379,2.75,0.12019072657460762,0.26744990854947537
4,Psy-eGFP-5-39,Psy-eGFP-5-40,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,2,39,25,70.27908325195312,776.5,3.0,4,1594.490476190476,1674.1972910470379,2.75,0.12019072657460762,0.26744990854947537
5,Psy-eGFP-5-39,Psy-eGFP-5-40,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,2,39,26,74.3785400390625,844.5,3.0,5,1548.909090909091,1674.1972910470379,2.75,0.12019072657460762,0.26744990854947537
6,Psy-eGFP-5-39,Psy-eGFP-5-40,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,2,39,27,77.07762145996094,897.0,3.0,6,1559.9948347107438,1674.1972910470379,2.75,0.12019072657460762,0.26744990854947537
7,Psy-eGFP-5-39,Psy-eGFP-5-40,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,2,39,28,84.89938354492188,980.0,3.0,7,1650.267298578199,1674.1972910470379,2.75,0.12019072657460762,0.26744990854947537
8,Psy-eGFP-5-39,Psy-eGFP-5-40,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,2,39,29,90.6570281982422,1020.0,3.0,8,1744.1909090909091,1674.1972910470379,2.75,0.12019072657460762,0.26744990854947537
9,Psy-eGFP-5-39,Psy-eGFP-5-40,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,2,39,30,97.0801773071289,1037.0,3.0,9,1800.5525846702317,1674.1972910470379,2.75,0.12019072657460762,0.26744990854947537
10,Psy-eGFP-5-39,Psy-eGFP-5-40,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,2,39,31,106.39794921875,1140.5,3.0,10,1792.6072874493927,1674.1972910470379,2.75,0.12019072657460762,0.26744990854947537
11,Psy-eGFP-5-39,Psy-eGFP-5-40,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,2,39,32,115.20142364501952,1215.5,3.0,11,1842.1273692191053,1674.1972910470379,2.75,0.12019072657460762,0.26744990854947537
0,Psy-eGFP-5-51,Psy-eGFP-5-52,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,0,51,23,77.16586303710938,756.5,3.0,0,1951.7342995169083,1969.1757563140377,1.0,0.1102966841349976,0.2395161332032384
1,Psy-eGFP-5-51,Psy-eGFP-5-52,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,0,51,24,84.72307586669922,782.0,3.0,1,1931.574912891986,1969.1757563140377,1.0,0.1102966841349976,0.2395161332032384
2,Psy-eGFP-5-51,Psy-eGFP-5-52,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,0,51,25,87.31070709228516,803.5,3.0,2,1916.4621468926557,1969.1757563140377,1.0,0.1102966841349976,0.2395161332032384
3,Psy-eGFP-5-51,Psy-eGFP-5-52,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,0,51,26,92.78113555908205,880.5,3.0,3,2014.9068322981368,1969.1757563140377,1.0,0.1102966841349976,0.2395161332032384
4,Psy-eGFP-5-51,Psy-eGFP-5-52,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,0,51,27,99.47682189941406,925.5,3.0,4,2031.2005899705011,1969.1757563140377,1.0,0.1102966841349976,0.2395161332032384
0,Psy-eGFP-5-52,Psy-eGFP-5-53,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,0,52,28,52.09724426269531,467.5,4.0,0,1949.4990291262136,1805.2224102528398,1.75,0.11920010124973578,0.2782284590730053
1,Psy-eGFP-5-52,Psy-eGFP-5-53,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,0,52,29,58.213260650634766,506.0,4.0,1,1866.6146953405016,1805.2224102528398,1.75,0.11920010124973578,0.2782284590730053
2,Psy-eGFP-5-52,Psy-eGFP-5-53,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,0,52,30,58.135780334472656,526.0,4.0,2,1794.9567474048442,1805.2224102528398,1.75,0.11920010124973578,0.2782284590730053
3,Psy-eGFP-5-52,Psy-eGFP-5-53,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,0,52,31,64.8094482421875,585.5,4.0,3,1745.7122861586315,1805.2224102528398,1.75,0.11920010124973578,0.2782284590730053
4,Psy-eGFP-5-52,Psy-eGFP-5-53,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,0,52,32,69.63233947753906,623.5,4.0,4,1818.8671532846715,1805.2224102528398,1.75,0.11920010124973578,0.2782284590730053
5,Psy-eGFP-5-52,Psy-eGFP-5-53,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,0,52,33,74.99189758300781,676.0,4.0,5,1735.3598382749326,1805.2224102528398,1.75,0.11920010124973578,0.2782284590730053
6,Psy-eGFP-5-52,Psy-eGFP-5-53,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,0,52,34,80.89163208007812,799.0,4.0,6,1707.5051783659378,1805.2224102528398,1.75,0.11920010124973578,0.2782284590730053
7,Psy-eGFP-5-52,Psy-eGFP-5-53,Psy-eGFP,Psy-eGFP_2023.09.27_Psy_AgarPads#13_Pos50,5,0,52,35,84.21994018554688,762.0,4.0,7,1823.2643540669856,1805.2224102528398,1.75,0.11920010124973578,0.2782284590730053
